epoch,train_loss,val_loss_1,psnr_1,ssim_1,val_loss_2,psnr_2,ssim_2,val_loss_3,psnr_3,ssim_3,val_loss_4,psnr_4,ssim_4,lr
121,15.683033244848252,4.895475435256958,32.2628131283253,0.8961730886076076,6.893137645721436,29.968963707730488,0.8481291715562417,8.514209270477295,28.227408573896742,0.8095826659981442,9.896752262115479,26.974038562181136,0.7800555246037882,0.0001
122,15.681961151361465,4.842827987670899,32.264500416778745,0.8958585511069964,6.843151569366455,29.997190567135213,0.8476947902884984,8.46942720413208,28.247744215324936,0.808884778692436,9.863581943511964,26.979968050650065,0.7802865384362165,0.0001
123,15.629481543302536,4.889367341995239,32.23622200280467,0.8962257692616096,6.848827266693116,29.978801277607364,0.8484479276822274,8.473544692993164,28.222080661355562,0.8098927025155666,9.844924545288086,26.96798238921636,0.7815370748001639,0.0001
124,15.607376071214675,4.841704368591309,32.27612322787346,0.8960345675937369,6.855230236053467,29.991790697377173,0.8480296063205109,8.455633163452148,28.275097196695675,0.8099143398896557,9.806877708435058,27.024533859458376,0.7810736391693883,0.0001
125,15.69668946814537,4.847083377838135,32.32380197503897,0.8970974663204394,6.832694149017334,30.01304878007009,0.8487881890817726,8.427673721313477,28.28400661654873,0.8110998734864939,9.812120151519775,27.007768405729916,0.781374296696424,0.0001
126,15.635792974233627,4.9030414581298825,32.25038306125229,0.8956349687689096,6.859927368164063,30.011407855898028,0.8483449243813738,8.460302257537842,28.286688459144194,0.810514489286392,9.858983039855957,27.00501546535284,0.7807615945557066,0.0001
127,15.55985782814026,4.9360637187957765,32.23755782717301,0.8956285761845727,6.9066162109375,29.97009255467059,0.8468874469263575,8.473104000091553,28.27595751084987,0.8092217641063273,9.872304821014405,26.976803353288847,0.77956760066761,0.0001
128,15.574152171611786,4.840029287338257,32.27703943476197,0.8967067183434192,6.8230057716369625,30.019668015875617,0.848588425278726,8.402771377563477,28.301893749284964,0.8113580910117253,9.820817852020264,26.990392157516744,0.7813175492250448,0.0001
129,15.670131271600724,4.847736406326294,32.28435764361762,0.8966257074557893,6.820594215393067,30.05161738838043,0.8488221411469263,8.45320463180542,28.28488757776815,0.8105708856822638,9.819868469238282,26.999443521018897,0.7808944471527973,0.0001
130,15.570962062835694,4.918157243728638,32.25041165522541,0.8964100828016598,6.860235214233398,30.02369981644742,0.8484029901261672,8.45268955230713,28.301324134804087,0.8110527308787893,9.818650722503662,27.009814119793056,0.7813549077007764,0.0001
131,15.610314003944397,4.966021728515625,32.22204589553635,0.8959696699159008,6.880281543731689,29.99647978950039,0.8481453283310405,8.442251873016357,28.30250789024646,0.8113289051647273,9.8243839263916,27.008635603106633,0.7812819273288821,0.0001
132,15.558983138799668,4.897507238388061,32.28341058023401,0.8960280554647639,6.87356653213501,29.99946451415432,0.84828870416226,8.452915573120118,28.267926423748797,0.8106184818026669,9.898641109466553,26.966288404801144,0.7801914667082975,0.0001
133,15.555680204629898,4.865152025222779,32.232169556830925,0.8954163440802556,6.824069690704346,30.009248289327513,0.8490546174850901,8.439903736114502,28.257249393119956,0.810739055065185,9.899446296691895,26.945166123980776,0.7802346005968112,0.0001
134,15.500917825222015,4.882290601730347,32.25720042532991,0.8956292943512985,6.844071006774902,30.02396439030904,0.8478185045842839,8.450123691558838,28.278716146492947,0.8095500859966475,9.850025653839111,27.007458303098428,0.7799762560591097,0.0001
135,15.577364406824111,4.853975677490235,32.23891725119087,0.8961747836748332,6.8661683082580565,29.943052460224145,0.84813366935762,8.477023220062256,28.21219027761045,0.810024971561482,9.885254669189454,26.938217395568472,0.7799895316442027,0.0001
136,15.541359515428542,5.005373096466064,32.11892707852492,0.8964126482351361,6.916675853729248,29.924970210009462,0.8482249619184572,8.455052185058594,28.247731899028217,0.8106707929368862,9.873240756988526,26.933890629583225,0.7801725466324454,0.0001
137,15.552739589929581,4.818148422241211,32.317100088260965,0.8963363180589248,6.817479515075684,30.017760683899986,0.8478312035923947,8.438459205627442,28.27915240776692,0.8104661597366658,9.850305366516114,27.002856837091883,0.781182495635521,0.0001
138,15.602319923639298,4.800979995727539,32.36459008795252,0.8967227458177387,6.800262928009033,30.040527380540844,0.8485862680529971,8.415566158294677,28.30199749288398,0.8110505837744675,9.788562774658203,27.03518513146883,0.7816304620366341,0.0001
139,15.649679484844208,4.87138671875,32.24364480841096,0.8963787125672527,6.843545722961426,29.985586330356732,0.8486738950849014,8.462433528900146,28.255639082344423,0.8106731843591748,9.896969509124755,26.963915055378855,0.780832614105228,0.0001
140,15.451000450849532,4.794985342025757,32.33155110923106,0.8965448868996828,6.784555339813233,30.050621369422288,0.8481643867160592,8.389029788970948,28.318964754255138,0.81094183744699,9.780020809173584,27.01626588367722,0.7808948502931574,0.0001
