epoch,train_loss,lr,val_loss_0,psnr_0,ssim_0,val_loss_1,psnr_1,ssim_1,val_loss_2,psnr_2,ssim_2,val_loss_3,psnr_3,ssim_3,val_loss_4,psnr_4,ssim_4,val_loss_5,psnr_5,ssim_5
84,19.474326330184937,0.0001,5.200782823562622,31.68514825963,0.888140011217154,7.2035627365112305,29.137736282298057,0.8363527434376801,7.113090515136719,29.73072071290661,0.8420174541073395,8.755220031738281,28.063325664176848,0.8040634343566768,10.169589614868164,26.80313281189327,0.7743944330378031,11.560735511779786,25.80771441031127,0.7477425058820837
85,19.403801321983337,0.0001,5.2006079196929935,31.71612980953024,0.88897706297974,7.22016658782959,29.142673691831185,0.83775004505155,7.103341102600098,29.757366507653966,0.841963815049587,8.748732757568359,28.086581858536142,0.8041702109181725,10.192702293395996,26.808810397623564,0.7736736581248006,11.5888090133667,25.82870090323136,0.7470920119549647
86,19.23036986064911,0.0001,5.167124843597412,31.77461131031178,0.8893680467014523,7.21995792388916,29.140028754177006,0.8371639653824741,7.102345085144043,29.759025541646157,0.841955745351435,8.763052940368652,28.06255952130498,0.8035957827687614,10.180367469787598,26.822199194147196,0.7738164504517975,11.586531257629394,25.81416168134735,0.7466825120124474
87,19.422727493286132,0.0001,5.171917676925659,31.751316975141442,0.8898208691679865,7.113465309143066,29.248907826344443,0.8396578072940895,7.0970298767089846,29.761025909584976,0.8432908435729065,8.780978393554687,28.05804039118008,0.8044295151547616,10.187056541442871,26.80907489165519,0.7751823296249715,11.638131523132325,25.798572355206538,0.7466871620135731
88,19.275561582565306,0.0001,5.255084228515625,31.691971602198652,0.8896897533942886,7.126243019104004,29.232743375421727,0.8391128535683618,7.20716552734375,29.692783961144574,0.842285919153569,8.840588092803955,28.022776020607758,0.8041694859410825,10.232970333099365,26.775666751318067,0.7743691087722289,11.595011520385743,25.807540368392928,0.7475036559729561
89,19.316804025650026,0.0001,5.1832923412323,31.74430761895602,0.8892128139796316,7.112583923339844,29.27402151574099,0.8410509979735308,7.1221949577331545,29.758009185085314,0.8423271750779137,8.775330924987793,28.073881519877524,0.8044674491517082,10.193189907073975,26.807085424193293,0.7749770701043384,11.552077102661134,25.812406965973054,0.748391010974361
90,19.31149309539795,0.0001,5.1389031410217285,31.78384087602729,0.8900432526270411,7.094280052185058,29.281122276119454,0.8408048496564426,7.088258743286133,29.78933608918431,0.8435071346273381,8.76624584197998,28.06903849174413,0.8042332606147259,10.17514762878418,26.811077363767897,0.7745900080242017,11.584799194335938,25.82499482252006,0.7467473138657207
91,19.15309848499298,0.0001,5.178254795074463,31.803458670767856,0.8903200473514247,7.078285503387451,29.304848185432284,0.8413752162717841,7.095975875854492,29.77900119342862,0.8430022362441034,8.768674850463867,28.079722851571734,0.8042380993464316,10.164662647247315,26.83212286547889,0.7743217507179432,11.58729820251465,25.845768638909675,0.7474806232600404
92,19.067927801132203,0.0001,5.176385116577149,31.816676327095717,0.890394017551993,7.187897968292236,29.196681670495355,0.8385583789269463,7.0868230819702145,29.79474420881393,0.8429986304865977,8.729604530334473,28.108335313417776,0.8048337614193036,10.136849403381348,26.84993398828889,0.7750177568411998,11.534356689453125,25.862396594674884,0.7479280959587666
93,19.22545199775696,0.0001,5.158011531829834,31.790633435934943,0.8900761664101682,7.177659797668457,29.19761819330231,0.8388474558853879,7.062193870544434,29.79552881223396,0.8437670559111927,8.711970710754395,28.11190885666277,0.8054703285640425,10.120754718780518,26.851812168557082,0.7751657854252944,11.585992813110352,25.848541205695454,0.7480280309284189
94,19.26842537689209,0.0001,5.2135144710540775,31.723738503572104,0.8887416970427973,7.346863555908203,29.02873005753944,0.8353152920769841,7.119614124298096,29.747313154553545,0.8420148121378233,8.790386199951172,28.083427406777275,0.8041783659324796,10.219897747039795,26.82278048541563,0.7745583000368379,11.624932098388673,25.82586132076135,0.7473390155268428
95,19.323011912345887,0.0001,5.110449743270874,31.844111994097698,0.8908787041678707,7.061779594421386,29.26430501036766,0.8408486935482035,7.080515670776367,29.766035016612726,0.8428671340822967,8.753189849853516,28.040112902951243,0.8041346066701147,10.149692821502686,26.792870862466355,0.7747620994257411,11.547555351257325,25.805385248612303,0.7471593333488864
96,19.137163919448852,0.0001,5.149287223815918,31.82907076974933,0.8901334177004273,7.2677582740783695,29.137580956308824,0.837640984042688,7.064520454406738,29.814627111633893,0.8427763169173396,8.72416820526123,28.138344179797354,0.8056290700550507,10.14773769378662,26.872593965430763,0.7757831536473965,11.572728157043457,25.85593775636324,0.7485442983204053
97,18.98220177078247,0.0001,5.130728530883789,31.85435656619442,0.8907942236431519,7.202983856201172,29.164791673640014,0.8372302242709878,7.069667148590088,29.80724481495801,0.8430524643762457,8.716120529174805,28.105564847230177,0.8047476679327847,10.132410526275635,26.836992351823955,0.7748387219914087,11.533140182495117,25.849370153946843,0.7482407158567844
98,19.073241169929503,0.0001,5.1327320575714115,31.845142568613785,0.8905893061076352,7.085870742797852,29.293792136893945,0.8417067126911684,7.05884952545166,29.799438014933042,0.8436729763848574,8.74156608581543,28.089206337747875,0.8051348389711215,10.19700222015381,26.791431056999123,0.7741696211450468,11.520844841003418,25.83396940659797,0.7486117511047804
99,19.032412450790407,0.0001,5.087468767166138,31.85808594408711,0.8913406075412666,7.137107086181641,29.233763844132437,0.8400117576357772,7.029249858856201,29.812786590293832,0.8440148466396418,8.703917312622071,28.119687428540107,0.8058330028282841,10.104032135009765,26.84905069638587,0.7759737080071523,11.511150550842284,25.855286527994917,0.7489481685000221
100,18.871067028045655,0.0001,5.153988218307495,31.796599503567204,0.8902686552506298,7.246813011169434,29.150622737191306,0.8383328629966508,7.062613010406494,29.791782112602288,0.8434798817299706,8.714578533172608,28.086224582013422,0.8053423422216067,10.129950046539307,26.83414038846295,0.775937214313233,11.509770393371582,25.86088668230419,0.7491761505168227
101,19.236829229354857,0.0001,5.1122901916503904,31.829114366894533,0.8902034888645775,7.2003730773925785,29.169335052878218,0.8388420261540676,7.042278575897217,29.792101921362256,0.8418921284199877,8.660559463500977,28.111957668847047,0.8048802112987083,10.059702682495118,26.83519120631676,0.7748706015027036,11.408972930908202,25.87734763175891,0.7496656825971424
102,19.102702065467835,0.0001,5.21643180847168,31.804796412284453,0.8903034554040985,7.410344505310059,29.037971426556055,0.8362002422210191,7.097238922119141,29.786155847638696,0.8426136999833828,8.764218044281005,28.10213096163041,0.8049028172888922,10.140477275848388,26.852435312429783,0.7751745714710749,11.551431274414062,25.869359189350597,0.7482040961308479
103,18.673865217208863,0.0001,5.068128776550293,31.89575975447047,0.8913185154767245,7.186355018615723,29.15630667020387,0.8375239902838988,7.002138996124268,29.862492588201427,0.8443064714780684,8.673738288879395,28.128984758285775,0.8059521461029739,10.065177917480469,26.867860788794125,0.7760469320328647,11.425983047485351,25.895086969520484,0.7499178660920545
104,18.822834838867188,0.0001,5.111096382141113,31.832211820469354,0.8900706592345189,7.234237480163574,29.11249089159903,0.8360168582902044,7.060113334655762,29.791278787909086,0.8418811214169629,8.698322677612305,28.120072951352206,0.8047068984481578,10.089738655090333,26.862856074323297,0.7753498857365144,11.530302810668946,25.85167124240491,0.7482574095257786
105,18.978346402168274,0.0001,5.092885065078735,31.895682742691086,0.8915931147294399,7.218753051757813,29.1436666115259,0.8376735813526164,7.039565563201904,29.81452368503028,0.8443954781152687,8.708485126495361,28.087444631492342,0.8061366015700413,10.101406955718994,26.81954523250632,0.7763303631174072,11.51131706237793,25.840493165088766,0.7489004531059471
106,18.832075046539305,0.0001,5.063814640045166,31.912958512403396,0.8916335686088221,7.187371635437012,29.161437620552846,0.8382751461016653,7.0080492973327635,29.846124540858778,0.8444526211915531,8.684146213531495,28.103370080348714,0.8054178508926579,10.083372783660888,26.826134978604625,0.7753694195555898,11.518007850646972,25.824833649514705,0.7473545026172362
107,18.73505456829071,0.0001,5.065801668167114,31.89634159467955,0.8913017938131773,7.096573162078857,29.222730458404804,0.8391749536196151,7.0136150360107425,29.84631536932688,0.8437551479290069,8.66738977432251,28.13271976329949,0.8061369774643932,10.065728378295898,26.84857141763414,0.7762524041021152,11.43112735748291,25.87849122290873,0.7498754660719863
108,19.016751605987547,0.0001,5.188016557693482,31.8308003550419,0.8903655311701455,7.373452758789062,29.034170641373713,0.8351718375543384,7.07727575302124,29.81077924437131,0.8428719025247398,8.701420021057128,28.123728607279276,0.8052396572698644,10.095451164245606,26.870205594942046,0.7756388297242887,11.516053009033204,25.87605938662374,0.7479849115122201
109,18.80688664150238,0.0001,5.127992820739746,31.851308195438712,0.8914699827678703,7.176773452758789,29.17355512026993,0.837897907723152,7.052880573272705,29.806269835099705,0.8434875385732046,8.693252182006836,28.121309140723945,0.8052888170429047,10.125557899475098,26.844234649608772,0.775220131799821,11.501263999938965,25.8696099078634,0.7488608156281729
110,18.81852058315277,0.0001,5.101577234268189,31.866231568526285,0.8912816474600129,7.209372711181641,29.172257658202938,0.8388181109946411,7.0428147315979,29.80581648372371,0.8434434137299004,8.669371223449707,28.103031758673772,0.8050012738478838,10.052430438995362,26.85149500498748,0.7753089266407031,11.445501518249511,25.872130252633678,0.7487105990411449
111,18.810273500442506,0.0001,5.058225297927857,31.92581004942851,0.8920154599973802,7.196054077148437,29.132689064102784,0.8369220705737304,7.016664695739746,29.843426593039975,0.8442364373891131,8.664849662780762,28.121737408151894,0.806166119062411,10.071895980834961,26.855942724224462,0.7765379843231058,11.43593807220459,25.890546016008823,0.7501596773709919
112,18.59116832256317,0.0001,5.019129514694214,31.96206094751497,0.8925688974611559,7.0826231956481935,29.26331811293256,0.8411743071761737,6.968042087554932,29.88206373636357,0.8454039637714882,8.625912475585938,28.155531688764505,0.8071305613591647,10.043155097961426,26.87679916866245,0.776612035014516,11.414855766296387,25.890809888478202,0.749785160221337
113,18.580728317260743,0.0001,5.074328184127808,31.916250477391337,0.8918507701983159,7.197019481658936,29.161320664452468,0.8370904734840533,7.016846942901611,29.836054654896913,0.8438318148544447,8.647869491577149,28.136995169501706,0.8060975027965889,10.04448413848877,26.875535132685684,0.7763690588289617,11.457468414306641,25.904227534948166,0.7497616924148838
114,18.71303842163086,0.0001,5.074487161636353,31.885677722556657,0.8915458613777798,7.203268527984619,29.15775771361577,0.8376937569244987,7.027112674713135,29.829206985382918,0.8435863957678917,8.688444805145263,28.10811256547297,0.805042309633159,10.072068881988525,26.873733796141796,0.7755097341471315,11.442517471313476,25.90644272084082,0.7498598779268009
115,18.770235941886902,0.0001,5.003549575805664,31.98643329914961,0.8922475270015566,7.172222900390625,29.194931326688113,0.8387962323749887,6.9518723487854,29.893038989306035,0.8449456973846846,8.635128498077393,28.165456304690025,0.8066307368691344,10.028159904479981,26.888878944562368,0.7760275456069957,11.51755199432373,25.879461227996238,0.7485683738846963
116,18.489334289550783,0.0001,5.153893184661865,31.851205146671155,0.8918396869826977,7.172529220581055,29.185415643778004,0.8382727333296851,7.059483528137207,29.803365757936234,0.8449028318751001,8.721350383758544,28.097544607977216,0.8066559522975654,10.159865951538086,26.80343834304761,0.7765070911387436,11.496811294555664,25.862551673280855,0.7504460861559743
117,18.76772141170502,0.0001,5.014791774749756,31.960737607511227,0.8918885576613313,7.184639835357666,29.15019488215704,0.8370501414160773,6.97881383895874,29.870072606243003,0.8448222831513927,8.6342378616333,28.1538475146407,0.8065425276733638,10.034783744812012,26.88779378354251,0.7766792929306309,11.487745094299317,25.911005762719395,0.7492648612515271
118,18.60490302848816,0.0001,5.034690809249878,31.957211610391987,0.8925559587841695,7.126031303405762,29.210055626507188,0.8391402219775073,6.99369249343872,29.857866820982082,0.8447283062649834,8.661421871185302,28.11582043395457,0.8066966314978631,10.075233745574952,26.840413520822345,0.7765359888492465,11.422606658935546,25.87264522152957,0.7501903537802767
119,18.443961557388306,0.0001,5.076935434341431,31.88384522657906,0.8916031701685183,7.195901870727539,29.14836827757548,0.8374315001640642,6.996968936920166,29.839109257355368,0.8437292065084503,8.651743316650391,28.126533756994423,0.8051776795953695,10.087520217895507,26.84115639589955,0.7745535317589636,11.518288230895996,25.862498882845625,0.7483001824712983
120,18.313499647140503,0.0001,5.085287714004517,31.918621841590813,0.8919361253024374,7.2353260040283205,29.134673470008657,0.8372610394624111,7.031568431854248,29.858348043600756,0.844499823473274,8.715706253051758,28.125926915514253,0.80644837163728,10.112582683563232,26.87417985035094,0.7769261182620639,11.530313491821289,25.88034727271519,0.7496165083974679
121,18.40915015888214,0.0001,5.1144591808319095,31.91114542461083,0.890900867201329,7.342299079895019,29.04900193661414,0.835488999629964,7.001903915405274,29.869544556370283,0.8442536619781864,8.614411926269531,28.165197218910805,0.8065802354799179,9.976899909973145,26.920521574489328,0.7779673617013669,11.390333366394042,25.913693168640396,0.750527207225984
122,18.531650247573854,0.0001,5.061262559890747,31.96710508232278,0.8921052411950688,7.275161838531494,29.08409022400477,0.836898066700501,7.005284309387207,29.874374319786718,0.8447286912978929,8.641793632507325,28.14359488328812,0.8064479830449397,10.018137741088868,26.88003032824357,0.7765718357858751,11.46879596710205,25.869419274323853,0.7491140228162354
123,18.439098158836366,0.0001,5.048956298828125,31.928738224202192,0.8924751795932995,7.141098976135254,29.20585537933065,0.8389596818524568,6.9895707130432125,29.866458463643887,0.8453877170781328,8.681015777587891,28.122613526374373,0.8068531305927273,10.066647720336913,26.857726977429913,0.7774054969209301,11.509027481079102,25.856854850631578,0.7485545927831171
